x,y,is_goal,Assisted,IndividualPlay,RegularPlay,LeftFoot,RightFoot,FromCorner,FirstTouch,Head,BigChance,SetPiece,Volley,FastBreak,ThrowinSetPiece,Penalty,OneOnOne,KeyPass,OtherBodyPart,shot_distance,period_FirstHalf,period_SecondHalf,Zone_Back,Zone_Center,Zone_Left,Zone_Right
99.2,58.3,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,8.338465086573185,False,True,False,True,False,False
86.5,49.3,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,13.518135966175219,False,True,False,True,False,False
98.9,59.5,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,9.563472172804184,False,True,False,True,False,False
78.0,56.2,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,22.856946427727394,False,True,False,True,False,False
78.0,54.6,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,22.475764725588316,False,True,False,True,False,False
79.3,44.7,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21.36773268271578,True,False,False,True,False,False
76.8,66.9,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,28.7027873210948,True,False,False,True,False,False
95.3,45.8,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,6.303173803727774,True,False,False,True,False,False
92.4,48.7,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,7.710382610480488,True,False,False,True,False,False
84.0,43.0,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,17.46424919657298,True,False,False,True,False,False
91.2,32.7,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,19.40953373989184,True,False,False,True,False,False
76.0,39.1,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,26.359248851209703,False,True,False,True,False,False
92.8,47.1,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,7.762087348130014,False,True,False,True,False,False
86.2,28.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,25.969982672308426,False,True,False,True,False,False
96.2,60.6,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,11.260550608207398,False,True,False,True,False,False
89.9,45.2,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,11.182575731914355,False,True,False,True,False,False
74.0,54.6,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,26.40378760708395,False,True,False,True,False,False
91.1,50.1,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,8.900561780022658,False,True,False,True,False,False
94.8,33.7,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,17.10935416665398,False,True,False,True,False,False
95.4,53.8,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,5.966573556070513,False,True,False,True,False,False
84.3,50.3,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,15.702865980450833,False,True,False,True,False,False
77.8,66.9,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,27.900716836669275,True,False,False,True,False,False
75.9,63.4,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,27.57480734293532,True,False,False,True,False,False
86.1,62.2,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,18.49459380467709,False,True,False,True,False,False
97.4,56.2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,6.723094525588644,False,True,False,True,False,False
76.8,30.8,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,30.11444835954994,False,True,False,True,False,False
90.9,40.1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13.44693273575799,False,True,False,True,False,False
83.0,69.7,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,26.020953095534377,False,True,False,True,False,False
86.4,61.7,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,17.94017837146554,False,True,False,True,False,False
93.3,53.6,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,7.605918747922571,False,True,False,True,False,False
92.0,56.0,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,10.0,False,True,False,True,False,False
88.3,65.4,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,19.34037228183574,True,False,False,True,False,False
73.1,29.5,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,33.820999393867716,True,False,False,True,False,False
91.3,46.7,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,9.304837451562495,True,False,False,True,False,False
92.3,34.2,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,17.576404638036756,True,False,False,True,False,False
73.1,37.4,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,29.704713430699854,True,False,False,True,False,False
90.8,59.9,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,13.51480669488099,False,True,False,True,False,False
92.6,58.1,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,10.971326264403958,False,True,False,True,False,False
88.7,70.9,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23.759208741033447,False,True,False,True,False,False
76.3,35.6,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,27.731750756127898,False,True,False,True,False,False
77.8,34.2,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,27.248486196484386,True,False,False,True,False,False
72.9,40.6,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,28.68396764745072,True,False,False,True,False,False
88.5,50.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,11.5,True,False,False,True,False,False
83.6,57.9,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,18.203571078225288,False,True,False,True,False,False
76.6,44.7,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,23.99270722532162,False,True,False,True,False,False
93.6,39.4,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,12.382245353731289,False,True,False,True,False,False
91.3,52.6,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,9.080198235721513,False,True,False,True,False,False
87.6,38.2,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,17.11724276862369,False,True,False,True,False,False
72.4,68.9,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,33.45100895339331,False,True,False,True,False,False
90.5,64.1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,17.001764614298125,False,True,False,True,False,False
79.6,71.4,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,29.565520458804723,False,True,False,True,False,False
80.3,71.5,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,29.160589843142752,False,True,False,True,False,False
90.6,74.8,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,26.521689237301608,False,True,False,True,False,False
92.2,55.4,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,9.486832980505135,False,True,False,True,False,False
96.4,34.2,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,16.204937519163714,False,True,False,True,False,False
